geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,locations,Zip Code
"{'location': {'lat': 38.938509, 'lng': -77.02485899999999}, 'viewport': {'northeast': {'lat': 38.93987052989272, 'lng': -77.02340992010728}, 'southwest': {'lat': 38.93717087010728, 'lng': -77.02610957989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,cbcde276ad28e7fc7e35e1c2a49672a45fa1c965,Starbucks,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108514088843488433198/photos"">Marni Lenahan</a>'], 'photo_reference': 'CmRaAAAAB_kvVIiKJh3JWTytGHw0nJi6XYqFvNmO_RNz6pqodkgC0AzMjhP8EvKgMgEkJvFh8OZ82a3CMXrKwUruN9hIB2xswqK77bJr8zYCrNFTOMZ5zMAjg4tviez1ReEW8CbKEhA_SimSG-CQ9KYzW_2TdUwAGhRCfLu05_6CsSd3JmpQM1BnhUcKZQ', 'width': 4032}]",ChIJh8MvABHIt4kRa8Od2cf1XOE,"{'compound_code': 'WXQG+C3 Washington, District of Columbia', 'global_code': '87C4WXQG+C3'}",2,3.7,ChIJh8MvABHIt4kRa8Od2cf1XOE,"['cafe', 'food', 'point_of_interest', 'establishment']",37,"3830 Georgia Ave NW, Washington, DC 20011, USA",20011
"{'location': {'lat': 38.974831, 'lng': -77.01527}, 'viewport': {'northeast': {'lat': 38.97622742989272, 'lng': -77.01391337010728}, 'southwest': {'lat': 38.97352777010728, 'lng': -77.01661302989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,7f38d964f7687a8737ca6e1b8cd57456f5a026b7,Starbucks,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107925000936743219716/photos"">Rachel Roberts</a>'], 'photo_reference': 'CmRaAAAA1PAZNzKuFPi3Apy-pwZhzRN3j-GrebNANmhuAWdtgLSMwg0hXMC9hKL3vrmDQYw0E4Ed898l31RSrnbTMBfSa4V2nkj4h_fF4OGwctw67VmwuQf1afu6EADqKWw4g6fSEhA4NsY7qAK5BtLm9aYC4HeaGhQPIR55Q4kRV6_oH4oet0P2uX8ocQ', 'width': 1920}]",ChIJWV12Q4PIt4kRlrXm7oZyT9w,"{'compound_code': 'XXFM+WV Washington, District of Columbia', 'global_code': '87C4XXFM+WV'}",2,4.4,ChIJWV12Q4PIt4kRlrXm7oZyT9w,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",209,"232 Carroll St NW, Washington, DC 20012, USA",20012
"{'location': {'lat': 38.969366, 'lng': -77.026422}, 'viewport': {'northeast': {'lat': 38.97064087989271, 'lng': -77.02507262010727}, 'southwest': {'lat': 38.96794122010727, 'lng': -77.02777227989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,e11ea1d81033768d770d988362e067071647b8db,Starbucks,{'open_now': True},"[{'height': 1552, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100948391256473143064/photos"">Arnold Thomas Bigger</a>'], 'photo_reference': 'CmRaAAAAFJcVo2qbMPNJbExTHPFh9yw7_3roxOf2M5Aby4F5vwxSCbnDmGLl3-UkJVxD4B1CUs9rIUKhXz_VBovVok7-UeSYyxzNW05NdJ8CiCt0FwTbc3x1UW5p9bNhoW1ZXuMLEhCB8RguKQUcgcI8uofsBGXQGhRfnE68eyEnt8SehLqagFsTWEKjtg', 'width': 2592}]",ChIJ495XdYnIt4kRr1hmDrGtcBI,"{'compound_code': 'XX9F+PC Washington, District of Columbia', 'global_code': '87C4XX9F+PC'}",2,4,ChIJ495XdYnIt4kRr1hmDrGtcBI,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",134,"6500 Piney Branch Rd NW, Washington, DC 20012, USA",20012
"{'location': {'lat': 38.935584, 'lng': -76.99803899999999}, 'viewport': {'northeast': {'lat': 38.93695327989273, 'lng': -76.99663862010728}, 'southwest': {'lat': 38.93425362010728, 'lng': -76.99933827989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,f53ee246580225561cdfac08a0373e99e2344ef8,Starbucks,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109829249877829831426/photos"">Martin Lucero</a>'], 'photo_reference': 'CmRaAAAAT7ZIri9VO9nWZTuWC8zbmuw9AGZwOFksTnEZum3EwpPbpoRMAJ4gYlmgcsAK4B3sAEG2hNpi0_mhiqQl1Db0SOqxSJt81YirGxTOUCw3EyItGYciTawE6R0f_qYqdlptEhDPLPGqw6fZEUhwwL3hTBTUGhSTv9aLyPeAhDMgFNzR4LVNjnLkSg', 'width': 4032}]",ChIJY3_MrfrHt4kRRMMjUOGyL_s,"{'compound_code': 'W2P2+6Q Washington, District of Columbia', 'global_code': '87C5W2P2+6Q'}",2,4.4,ChIJY3_MrfrHt4kRRMMjUOGyL_s,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",49,"620 Michigan Ave NE, Washington, DC 20064, USA",20064
"{'location': {'lat': 38.988515, 'lng': -76.988342}, 'viewport': {'northeast': {'lat': 38.98989532989272, 'lng': -76.98698917010728}, 'southwest': {'lat': 38.98719567010728, 'lng': -76.98968882989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,edd32a37b19d91c8aa173fa77bdf6e039b43fd99,Starbucks,{'open_now': True},"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107722669390249927729/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAJ2QSCt7QCCZISrNzlt87A0uDNTHZJLmsTha8LuQWsw0CgjZOA_lNJNQtpXCDoULhk5vZD33Ha2NsQVC7SqamyKw7Cl6KgjeugxZ3Toc4a3ZVy5oBEPINgJNjKLD-ebczEhDKqPZpHtSqmeGJrHWlYYryGhSpFdUcGcd4uEZUDD6yojDtdzp5Mw', 'width': 2988}]",ChIJy_PwWxPGt4kRDwqXrQAP6vo,"{'compound_code': 'X2Q6+CM Takoma Park, 13, MD', 'global_code': '87C5X2Q6+CM'}",2,3.6,ChIJy_PwWxPGt4kRDwqXrQAP6vo,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",96,"7690 New Hampshire Avenue Space #4, Takoma Park, MD 20912, United States",20912
"{'location': {'lat': 38.994057, 'lng': -77.032023}, 'viewport': {'northeast': {'lat': 38.99536552989272, 'lng': -77.03080092010727}, 'southwest': {'lat': 38.99266587010727, 'lng': -77.03350057989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,745906fde9c17c00e06095104915c1079b0dccd2,Starbucks,{'open_now': True},"[{'height': 606, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117459114915758480297/photos"">rebekah furr</a>'], 'photo_reference': 'CmRaAAAAnPQTJPsSBKDHbNhvAfZqsTp8LcYQ4HZJ3n8Am9IZBdgQegeVhq7nhwCzrqEjkuuNC8jppPm9FwnHGmztUxCxsBUhKEpFThXunDZzswLiuKAJwyFIO72a1Cz9QtYNWkMdEhCJ9O8lqAExIWXOrdW9GMKvGhQMAVAfNvK0OEzynSoViREK7eWnIw', 'width': 918}]",ChIJW8oYv7jIt4kRQDl1RVKtRYA,"{'compound_code': 'XXV9+J5 Silver Spring, 13, MD', 'global_code': '87C4XXV9+J5'}",2,4.1,ChIJW8oYv7jIt4kRQDl1RVKtRYA,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",203,"8399 Colesville Rd, Silver Spring, MD 20910, USA",20910
"{'location': {'lat': 38.996303, 'lng': -77.02629900000001}, 'viewport': {'northeast': {'lat': 38.99765287989272, 'lng': -77.02492212010728}, 'southwest': {'lat': 38.99495322010728, 'lng': -77.02762177989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,e66d35b425940a4adcc96a564c9cba0ea50f9f94,Starbucks,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111015683813675816087/photos"">Sandeep Josan</a>'], 'photo_reference': 'CmRaAAAAAlI7e3KZD7Jg_B4GvW5xnQv9-P7CERcv4VclmgxqwmqyCtUtjcy1kBguuj1N3d-Cn6hiaJ_bRy8QbBXC5X3BTBve-W8FbqxO2hmQGnpn4tcdNU62a-xppB9JhsFFs6Z1EhDzQig_rf4xRKaEO1taaCXmGhRgqh1Z_fcxe2HwR87eDI9WBup4sQ', 'width': 3024}]",ChIJi3ZTFbrIt4kR8dR4qYmYCBg,"{'compound_code': 'XXWF+GF Silver Spring, 13, MD', 'global_code': '87C4XXWF+GF'}",2,4,ChIJi3ZTFbrIt4kR8dR4qYmYCBg,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",286,"915 Ellsworth Dr C-19, Silver Spring, MD 20910, USA",20910
"{'location': {'lat': 38.991841, 'lng': -77.031712}, 'viewport': {'northeast': {'lat': 38.99316027989273, 'lng': -77.03041627010728}, 'southwest': {'lat': 38.99046062010728, 'lng': -77.03311592989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,e85e39514257ce5a016e91bf95d5d2731533bb17,Starbucks,{'open_now': True},,ChIJL8lT5b7It4kRsNzODxpAY9g,"{'compound_code': 'XXR9+P8 Silver Spring, 13, MD', 'global_code': '87C4XXR9+P8'}",2,3,ChIJL8lT5b7It4kRsNzODxpAY9g,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",26,"1280 E W Hwy, Silver Spring, MD 20910, USA",20910
"{'location': {'lat': 38.9986082, 'lng': -77.0305559}, 'viewport': {'northeast': {'lat': 38.99990467989272, 'lng': -77.02928672010727}, 'southwest': {'lat': 38.99720502010727, 'lng': -77.03198637989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,a90e21a1ede6f69db4e963b2f206da90ccbad8d5,Starbucks,{'open_now': True},"[{'height': 5120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111400568815633811172/photos"">Einstein Jose</a>'], 'photo_reference': 'CmRaAAAAttwmjBnNPY1xvnuKj0d48l_Ab84Ao6UqMbPmgnCpqHvp07yyMVBCszlzxx10F0G3ZM7RiWzM7tpsB9OPI04_TsaIYDRKIc-YLZjPXLDUiIXG3KgBNA5sO9rlnKUlTEjCEhCDNIbf8-uKXuXhiLkCHNYSGhQWvum1gsIoh4a3CkF7mdrHh_ftfg', 'width': 3840}]",ChIJF3DTgrfIt4kRZOZxXTSETwI,"{'compound_code': 'XXX9+CQ Silver Spring, 13, MD', 'global_code': '87C4XXX9+CQ'}",2,3.8,ChIJF3DTgrfIt4kRZOZxXTSETwI,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",58,"8777 Georgia Ave, Silver Spring, MD 20910, USA",20910
"{'location': {'lat': 38.962537, 'lng': -77.08695}, 'viewport': {'northeast': {'lat': 38.96393187989272, 'lng': -77.08546842010729}, 'southwest': {'lat': 38.96123222010728, 'lng': -77.08816807989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,c02872883d60c61a48af27cb16ee7e17d25afcfe,Starbucks,{'open_now': True},"[{'height': 3403, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114520056209934010792/photos"">lisa calkins</a>'], 'photo_reference': 'CmRaAAAA73u0Q0UE01PHvsl9QB_l3_BaO7dKM5UEAg7_YA1S_k54TyOnxO2q2K2Aa4yehmTC2-lfk3nuWwi45DKxmOIdHeELSIKhQhG5H9sMObk4rMor7wH-Fzdy1yTSKuASBsi1EhAaDCB4NObexw2GJy8BaOQcGhTFNTJ8DLSVgsLRw-e_7d9mzJPmQw', 'width': 3024}]",ChIJOcgGl5DJt4kRfoPCFzzEhfM,"{'compound_code': 'XW77+26 Chevy Chase, 7, MD', 'global_code': '87C4XW77+26'}",2,4.2,ChIJOcgGl5DJt4kRfoPCFzzEhfM,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",202,"5454 Wisconsin Ave, Chevy Chase, MD 20815, USA",20815
"{'location': {'lat': 38.926726, 'lng': -77.10282}, 'viewport': {'northeast': {'lat': 38.92804407989272, 'lng': -77.10152052010727}, 'southwest': {'lat': 38.92534442010727, 'lng': -77.10422017989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,d50085bafe5240d2c99b404d014a0b99d2f6e5df,Starbucks,{'open_now': True},"[{'height': 289, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112936684673957864309/photos"">Starbucks</a>'], 'photo_reference': 'CmRaAAAA2Fex9bDIRm8HRb61Kd2p0qQi5TNdhhu1LKP9hSJmohxNzopyRc8aLyxYUbHIltcKZXHykN_Yhnc4w3IFQPgJ10S7WzFWZyNfidumohWI2qHhfxy1iKKQXxStJJ2pWu3nEhDGEpRqU80NXqquXvoFhAKwGhSdPDf6y49SKngUODkPC7gqGxE1Rw', 'width': 512}]",ChIJY_GYgf21t4kRrvL4Gkwb9S8,"{'compound_code': 'WVGW+MV Washington, District of Columbia', 'global_code': '87C4WVGW+MV'}",2,4,ChIJY_GYgf21t4kRrvL4Gkwb9S8,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",86,"5185 MacArthur Blvd Ste 104, Washington, DC 20016, USA",20016
"{'location': {'lat': 38.933566, 'lng': -77.085625}, 'viewport': {'northeast': {'lat': 38.93487567989273, 'lng': -77.08438497010728}, 'southwest': {'lat': 38.93217602010728, 'lng': -77.08708462989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,90099e0bc6d5c0fd2e321296a5522159416d320a,Starbucks,{'open_now': True},"[{'height': 794, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107296716317010009719/photos"">Starbucks</a>'], 'photo_reference': 'CmRaAAAAtqsmN8mv5_TyWfgfq8lpqqNgmk9DkdrpaKwAyFviGtjulD1I8rbiPMrUqPvoRDMwxe46VUJ925SItB3ziErdIqhrK03NqL77oaRICZ5Wd8IBhG62wQlRJR2eTogMq4jvEhCk9C4VrPAe_lIZux6zGVgMGhQpMbmdaZ_DeaStEzt_Ez-PokHqZQ', 'width': 1415}]",ChIJByzEGOLJt4kRL6PwY-jUcBQ,"{'compound_code': 'WWM7+CQ Washington, District of Columbia', 'global_code': '87C4WWM7+CQ'}",2,4.2,ChIJByzEGOLJt4kRL6PwY-jUcBQ,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",39,"3301 New Mexico Ave NW, Washington, DC 20016, USA",20016
"{'location': {'lat': 38.9370805, 'lng': -77.0891827}, 'viewport': {'northeast': {'lat': 38.93845927989272, 'lng': -77.08789522010727}, 'southwest': {'lat': 38.93575962010728, 'lng': -77.09059487989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,e62405af020260f41e130ddee09d93015eb7752d,Starbucks,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106395850838841442322/photos"">Adam Christensen</a>'], 'photo_reference': 'CmRaAAAAm7xYQOb_QAxXB--NDniEIbjEoi87o6unb2y0aRUR13ZGIvAqD5M237j2uU5c9npcviwHsgyKLUhDxBs0XMolnCN9v_2tZDvrBWS0Q-mmrNZXwqQGTnUvvPFtDs3pOezjEhCi5aF7RrQOpK2fj856StHtGhRjKWOBEge39JJMP0Kwjhzg0d3Nqw', 'width': 4048}]",ChIJZT8wb-PJt4kRkRmFHJkFQIU,"{'compound_code': 'WWP6+R8 Washington, District of Columbia', 'global_code': '87C4WWP6+R8'}",2,2.9,ChIJZT8wb-PJt4kRkRmFHJkFQIU,"['cafe', 'food', 'point_of_interest', 'establishment']",50,"4400 Massachusetts Ave NW, Washington, DC 20016, USA",20016
"{'location': {'lat': 38.944675, 'lng': -77.095607}, 'viewport': {'northeast': {'lat': 38.94605197989272, 'lng': -77.09422307010728}, 'southwest': {'lat': 38.94335232010727, 'lng': -77.09692272989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,1034bf1ae3af4b9a15922ac3b81074880490987f,Starbucks,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109875524274001645178/photos"">Carolina Seewald</a>'], 'photo_reference': 'CmRaAAAAGfClhgSj1p1mXcAGXtE7fkVBMW_sonHUfXS-2mkoQWAXlWddh4CHjeZLpNHEJuJON6f-sdQsPCsLrvk0kDNm9G1yNLbqlhX4Bb_SuPs3ZHGxlSWIwGwfXD3igZh_o9Q7EhBaMCZJRWe6flQnu3eHqudcGhTLOzMnLfPt6MyHk_s85h-RV-XRIA', 'width': 2340}]",ChIJr1J1vPDJt4kR7PI2kiJxF-8,"{'compound_code': 'WWV3+VQ Washington, District of Columbia', 'global_code': '87C4WWV3+VQ'}",2,4.3,ChIJr1J1vPDJt4kR7PI2kiJxF-8,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",85,"4820 Massachusetts Ave NW, Washington, DC 20016, USA",20016
"{'location': {'lat': 38.934367, 'lng': -77.07295200000002}, 'viewport': {'northeast': {'lat': 38.93574067989272, 'lng': -77.07136102010729}, 'southwest': {'lat': 38.93304102010728, 'lng': -77.07406067989274}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,e66f3698f645bfda5b483be16370ff2a6dfb1eac,Starbucks,{'open_now': True},"[{'height': 4056, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116144042944846032471/photos"">Marian Kopecky</a>'], 'photo_reference': 'CmRaAAAAlYgGXAgF_fjY9xaMTUO2bDisWyB7S1cz15-YBgTt41DIhG4LWxUvL1StSalD91KAt-X0jYhEotEuQd2DZYNi-ExulmOp9_KbjTSto7NllpqDQPvtEmNUh-52TantmbFfEhCLegIIIu1QQhy4Fv9GCP27GhRvC50_H4GP-SYmjZOTy96h4mPWyA', 'width': 2704}]",ChIJNbdnOtnJt4kRrBJ645OBTsI,"{'compound_code': 'WWMG+PR Washington, District of Columbia', 'global_code': '87C4WWMG+PR'}",2,3.5,ChIJNbdnOtnJt4kRrBJ645OBTsI,"['cafe', 'food', 'point_of_interest', 'establishment']",11,"3336 Wisconsin Ave NW, Washington, DC 20016, USA",20016
"{'location': {'lat': 38.859013, 'lng': -76.966746}, 'viewport': {'northeast': {'lat': 38.86041302989272, 'lng': -76.96546762010729}, 'southwest': {'lat': 38.85771337010728, 'lng': -76.96816727989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,875b140d3abbac8ab28d20693170ee6dc6042367,Starbucks,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101810068829626301924/photos"">Austin Graff</a>'], 'photo_reference': 'CmRaAAAAr0MxZhHagRmsKlRaWKEHuA7OoLUle5Yjx_5QEXqZQYU2pAX8bRdXfvSvnGkAApPxpAOzitFkRiS1UrYrJ2JDuJiwa51Kgkqsn_pXw0vPrSJ2b3YWukju0r9qkUIdAfTlEhBPSPpCl7Qt9dwNPkeK8OA7GhSWg8klo9rEJLHx7QADWoBe76E-dQ', 'width': 4032}]",ChIJky4gTKC5t4kRK1hX7DHVbek,"{'compound_code': 'V25M+J8 Washington, District of Columbia', 'global_code': '87C5V25M+J8'}",2,2.9,ChIJky4gTKC5t4kRK1hX7DHVbek,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",32,"2845 Alabama Ave SE, Washington, DC 20020, USA",20020
"{'location': {'lat': 38.84903, 'lng': -76.88658}, 'viewport': {'northeast': {'lat': 38.85008452989272, 'lng': -76.88522157010728}, 'southwest': {'lat': 38.84738487010728, 'lng': -76.88792122989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,c7fdc39f61b8f25e296125bb136d3b6d14a448cb,Starbucks,{'open_now': True},,ChIJyZho2Oy-t4kREATOJDOGB8M,"{'compound_code': 'R4X7+J9 Forestville, 6, Spauldings, MD', 'global_code': '87C5R4X7+J9'}",2,4,ChIJyZho2Oy-t4kREATOJDOGB8M,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",32,"3101 Donnell Dr, Forestville, MD 20747, USA",20747
"{'location': {'lat': 38.8837965, 'lng': -77.0245376}, 'viewport': {'northeast': {'lat': 38.88514687989272, 'lng': -77.02322192010728}, 'southwest': {'lat': 38.88244722010727, 'lng': -77.02592157989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,973b86e9e50d9da6620b76fef53f4e908fda59cb,Starbucks,{'open_now': True},"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102176734965665739873/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAnhUHFCKS0cVvpssFdci5EWDMzz1-dv-NZjqH0lBg5S8Gzv0pAecIXQpBRDn5TYD8bbL76mOjXhma_Da6Tk7MlnlgMRsljEZOQT14CeXB1PKFErbndF2tPEtg2lqJwpYcEhDmK30zAO3WGRvp8ui8iaP1GhT7uUSq4gC6MK7scZU03lntDfP5nQ', 'width': 5760}]",ChIJ-yOCOhK3t4kRqludaIRpZjY,"{'compound_code': 'VXMG+G5 Washington, District of Columbia', 'global_code': '87C4VXMG+G5'}",,2,ChIJ-yOCOhK3t4kRqludaIRpZjY,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",1,"480 L'Enfant Plaza SW, Washington, DC 20024, USA",20024
"{'location': {'lat': 38.8435088, 'lng': -77.017923}, 'viewport': {'northeast': {'lat': 38.84480297989271, 'lng': -77.01659132010728}, 'southwest': {'lat': 38.84210332010727, 'lng': -77.01929097989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,8743034dd62b949543599cb63005f0cd9d5b8ac7,Starbucks,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105815839523020670568/photos"">Todd Wolf</a>'], 'photo_reference': 'CmRaAAAAZ68D3ryESYTmxu59C3IVDVVf7-4h5YrvK0d9dbCCkfo4Qw-wbzo8_DDBhOvfzMQlg6x5Po9-nORebhOY69Popcr-XSZmw6_IzemLC5kCDGireoIWHrs52v_fV9QoFt1xEhBXC2V9eF5vUgo0JOjWubV2GhTIGs9iHn_d5kozou1zRtlz8cBtIw', 'width': 1920}]",ChIJZ8SPZ66wt4kR7Q2FxvOE2SI,"{'compound_code': 'RXVJ+CR Washington, District of Columbia', 'global_code': '87C4RXVJ+CR'}",2,4.1,ChIJZ8SPZ66wt4kR7Q2FxvOE2SI,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",81,"185 Chappie James Blvd, Washington, DC 20032, USA",20032
